solvent1,solvent2,GE_RT_x05,gamma1_inf,gamma2_inf
NMP,Dioxane,-0.0160772764951566,0.9349615635922878,0.9404232073940952
NMP,Ethyl acetate,-0.0161711347989643,0.9353600430264364,0.9395643476133104
NMP,Methyl acetate,-0.0251488294286397,0.8982472432121926,0.910061527719242
NMP,THF,0.0184256303426133,1.107297342991326,1.0564295193487208
NMP,Water,-0.5836762298124469,0.1543910650130736,0.214297737825598
Octane,1-Butanol,0.4665572666394743,5.278733484186742,65.08447513391155
Octane,1-Hexanol,0.3910253162895401,3.5536732448835218,51.53294397204228
Octane,1-Octanol,0.3256052314589526,2.677979792823705,39.53162329315655
Octane,2-Propanol,0.5012669060171584,6.747711011295958,66.04548053084213
Octane,Acetic acid,0.9270994350205196,69.32440182432286,646.2124359074627
Octane,Acetone,0.3265849417747162,4.03979672179679,3.2708825174958096
Octane,Acetonitrile,0.7632918472893534,52.15678059257012,14.042285402558733
Octane,Benzene,0.1044565737421239,1.7303273160279784,1.4038461899755317
Octane,Carbon tetrachloride,-0.0162084582436868,0.9289946345695383,0.943725195721386
Octane,Chloroform,0.0340098477153019,1.1743020267221151,1.1226541812492927
Octane,Cyclohexane,-0.0202948810397672,0.910597407730479,0.9308779737635666
Octane,DMF,0.414349061883989,4.375385359598905,5.5031274901540295
Octane,DMSO,0.7433960848522599,10.048837844276171,34.99384127092153
Octane,Decane,-0.0044259734543578,0.98349705967937,0.9813258232745344
Octane,Dichloromethane,0.1552817967298772,2.2862253058182964,1.6395075429179906
Octane,Diethyl ether,0.0486679149883499,1.245221998094827,1.1893289008705217
Octane,Dioxane,0.3381992797125739,4.082581951964741,3.565937081933692
Octane,Ethanol,0.5847291841297279,11.287641313245931,94.34008670010792
Octane,Ethyl acetate,0.2707920175328598,3.067848978964157,2.8280627295618075
Octane,Ethylbenzene,0.0771341592543798,1.403579266155358,1.3279094364907116
Octane,Methanol,0.7302046916166913,30.46229926895193,240.2192269321223
Octane,Methyl acetate,0.3420207151515566,4.521203402805852,3.461133714303393
Octane,NMP,0.3093360846284347,2.842654014238586,3.8797984917501673
Octane,Propanol,0.5185430809064453,7.1778238447310185,77.09435571747768
Octane,THF,0.0847749561395776,1.439071661920531,1.3558760444651248
Octane,Toluene,0.0863740688728639,1.504200810608567,1.350452008811904
Octane,Water,1.8375240480714865,1936944.235021216,97504.47018370595
Pentane,1-Butanol,0.3895662894863793,3.4290646722038027,62.59533929321704
Pentane,1-Hexanol,0.3018676328657523,2.384687317043259,45.13830935062286
Pentane,1-Octanol,0.2277277660566878,1.8298754955793528,31.631088867033363
Pentane,2-Propanol,0.4350465470239354,4.322673608726374,66.95897499702751
Pentane,Acetic acid,0.8059864648905458,22.887366073012963,654.9959573829966
Pentane,Acetone,0.3067933052778542,3.042077116247413,3.7205190111745936
Pentane,Acetonitrile,0.6995507331255812,19.34294765903327,16.679126164876482
Pentane,Benzene,0.1135582240047773,1.6111780885234883,1.5477250645942149
Pentane,Carbon tetrachloride,0.0049206569122141,1.0197945811947309,1.019849646530127
Pentane,Chloroform,0.0557879502562359,1.2458453096057325,1.2515136198336567
Pentane,Cyclohexane,0.0036043084247816,1.0145714966239785,1.0144667527618627
Pentane,DMF,0.3619954410615828,3.086549208014905,6.029771822803784
Pentane,DMSO,0.6233801538084364,5.591277105352511,38.40499189424106
Pentane,Decane,-0.0391455152726731,0.8759278930620489,0.8249600219288733
Pentane,Dichloromethane,0.1721586477215002,2.09141145021338,1.9023645149380024
Pentane,Diethyl ether,0.0569185695338248,1.2389515781591782,1.2721718196689735
Pentane,Dioxane,0.3045490146605153,2.9292615846643657,3.912434165330908
Pentane,Ethanol,0.5204132708413102,6.580061722934054,99.23577047648912
Pentane,Ethyl acetate,0.2374619377871857,2.29897369803605,2.9841632820866897
Pentane,Ethylbenzene,0.0669987210700227,1.277895783106657,1.344383670960735
Pentane,Heptane,-0.0087084503411315,0.968504020465236,0.9625928957541892
Pentane,Hexane,-0.0025435989363603,0.9903486547668606,0.9893956093036193
Pentane,Methanol,0.6638441216748527,14.447775546291266,256.2217511905287
Pentane,Methyl acetate,0.31263074492334,3.1798083381652207,3.835888697378251
Pentane,NMP,0.2596713823582167,2.1615691372764743,4.03676100984508
Pentane,Octane,-0.0174641524655366,0.9397260948849588,0.9234013125113164
Pentane,Propanol,0.4477110699438542,4.4900515444870415,77.56459152273025
Pentane,THF,0.100148406840066,1.4514264896289446,1.5221706892495643
Pentane,Toluene,0.0852222929638051,1.3922168091122464,1.422944706890255
Pentane,Water,1.665227275720799,40067.53655976261,93023.56787352488
Propanol,1-Butanol,0.0017261581722156,1.006415667285941,1.0074952568272988
Propanol,1-Hexanol,0.0090547899417051,1.030406795022061,1.046567821241392
Propanol,1-Octanol,0.0182603050496003,1.0580744031464426,1.1087062578305138
Propanol,2-Propanol,-0.0011500779595181,0.995414321958927,0.9954249485582144
Propanol,Acetic acid,-0.2989346417844838,0.3680339056456985,0.3093107280112256
Propanol,Acetone,0.063054251933144,1.608466418747812,1.1237232069842524
Propanol,Acetonitrile,0.3377998135331533,5.894798227546697,3.424158828425768
Propanol,Carbon tetrachloride,0.4170406570940729,64.25801389575912,3.944574062834275
Propanol,Chloroform,-0.6690904441905446,0.1574033827954789,0.0883601485892734
Propanol,DMF,-0.2246947136860333,0.4931345208578637,0.2588460127737784
Propanol,DMSO,-0.5560031476120803,0.1994147180485881,0.0324482180805897
Propanol,Dichloromethane,-0.1395371729088065,2.3139343848819065,0.3678270972325153
Propanol,Diethyl ether,0.0524734390510921,1.366580217202302,1.1888549695348491
Propanol,Dioxane,0.0044559718793317,1.2029394620486096,0.8515668749892227
Propanol,Ethyl acetate,0.1516543629803147,2.661049890480861,1.6003154848215386
Propanol,Methyl acetate,0.1755996122179495,3.0700284702440324,1.7672437821230602
Propanol,NMP,-0.3668062766692464,0.3202762846184561,0.1198873753515483
Propanol,THF,-0.1530778468527292,0.5491773274395252,0.539206009416936
Propanol,Water,0.3540189708365281,21.84854337661204,2.60196461321062
THF,Acetic acid,-0.8332955979198459,0.1001940153952759,0.0310382732647777
THF,Carbon tetrachloride,0.0502610745791847,1.2388002038871564,1.1930839310048846
THF,Chloroform,-1.6777342522103675,0.0032688973210505,0.0062527363253116
THF,Dichloromethane,-0.8993226897753199,0.0484058956959699,0.0275698687035824
THF,Diethyl ether,0.0066219879762132,1.0269156037120233,1.0263785593038963
THF,Dioxane,0.0339353283738201,1.140026276197448,1.148774321495352
THF,Ethyl acetate,0.0069441044040341,1.027370102466914,1.028058471623839
THF,Methyl acetate,0.0364793408220067,1.160305518875196,1.1508717980518437
THF,Water,0.0568442737727388,11.067808868981396,1.1419033400583374
Toluene,1-Butanol,0.3329579402127862,2.8566203427823726,32.9836147114869
Toluene,1-Hexanol,0.2747661938575025,2.2357582530601765,26.42060803985124
Toluene,1-Octanol,0.2224503868262389,1.8436425489052808,20.47414971634709
Toluene,2-Propanol,0.3614592561152735,3.308698679803352,34.24700393600425
Toluene,Acetic acid,0.6037356153926926,9.063919082844146,179.60451183918298
Toluene,Acetone,0.0500278170815433,1.1720686741505542,1.2456892067295402
Toluene,Acetonitrile,0.3561245262253525,4.514826167096666,3.9197033998318944
Toluene,Carbon tetrachloride,0.0557100584805251,1.2614770663089534,1.2386437223660285
Toluene,Chloroform,-0.0488043259120147,0.804098553894978,0.838602712835002
Toluene,DMF,0.0615873675912963,1.1578610346697538,1.3872771218520623
Toluene,DMSO,0.2705482010721478,2.0144097589448697,4.687464772614253
Toluene,Dichloromethane,-0.0215619599641931,0.8940161643772281,0.931121000616165
Toluene,Diethyl ether,-0.0160958602171386,0.9330779148989696,0.941740392673894
Toluene,Dioxane,0.0497821668419016,1.1767637614254554,1.252316987805178
Toluene,Ethanol,0.4213662584553356,4.397470602701262,46.19332779637837
Toluene,Ethyl acetate,0.0228303904163078,1.0794098178850875,1.111167746133615
Toluene,Ethylbenzene,-6.921761943479154e-05,0.9995855397312152,0.9998744370571996
Toluene,Methanol,0.5441952558861187,8.110222510214665,114.22648882554805
Toluene,Methyl acetate,0.0628941032440046,1.255746854094938,1.3028111206519446
Toluene,NMP,-0.0129974059682922,0.9155659939763886,0.9889363597445544
Toluene,Propanol,0.3735285487028421,3.438915560971039,38.73369958334382
Toluene,THF,-0.0401698872021625,0.8368743319883818,0.8645291153200497
Toluene,Water,1.5275654392268214,11046.35607055749,32452.983646640834
