MAE_ln_gamma1,MAE_ln_gamma2,MAE_GE_RT,RMSE_ln_gamma1,RMSE_ln_gamma2,RMSE_GE_RT,bias_GE_RT,max_abs_GE_RT_ct,n_points,solvent1,solvent2,T_K,class1,class2,class_pair,lle_found_ct,lle_x1_phase1,lle_x1_phase2
0.004456724785116474,0.00444504527269318,0.002403130307664526,0.005898718534268102,0.005878527254477206,0.0025703423402245527,-0.002403130307664526,0.00015230288423391167,19,Pentane,Cyclohexane,348.15,Alkane,Alkane,Alkane + Alkane,False,,
0.004482995920431099,0.004472138698327135,0.002418825325351046,0.005931217477652279,0.005912600311843737,0.0025877411581900584,-0.002418825325351046,0.00012255821293476613,19,Pentane,Cyclohexane,373.15,Alkane,Alkane,Alkane + Alkane,False,,
0.004506980718034734,0.004496842613846574,0.002433215367430941,0.005959913538132308,0.0059453685017636084,0.002602643204185062,-0.002433215367430941,9.656154053288851e-05,19,Pentane,Cyclohexane,398.15,Alkane,Alkane,Alkane + Alkane,False,,
0.11309081489975874,0.11424535269146399,0.06142104579731202,0.15276207389842167,0.14819990516941253,0.06566005682964289,0.06142104579731202,0.20089321348860378,19,Pentane,Benzene,298.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.10219118692678808,0.10323581259363276,0.05549823081586122,0.13803263718337083,0.13392185190045913,0.05933226339797149,0.05549823081586122,0.17636765446960478,19,Pentane,Benzene,323.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.09284645997159616,0.09379249917053112,0.05041931461670773,0.12540261015169948,0.12167841541788472,0.05390506637396902,0.05041931461670773,0.15614133030395455,19,Pentane,Benzene,348.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.08476121306255294,0.08562187515507919,0.04602536159819762,0.11447596292186409,0.11108435343008928,0.04920925737861473,0.04602536159819762,0.13925071435936306,19,Pentane,Benzene,373.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.07771452667313597,0.07850097321980619,0.04219610780685681,0.10495318318982678,0.10185161071737006,0.04511653239554034,0.04219610780685681,0.12499291072090363,19,Pentane,Benzene,398.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.07778294856638186,0.0774927798383307,0.04193144893008939,0.10215239123627813,0.10330971527773246,0.04483448085610404,0.04193144893008939,0.1449413039410654,19,Pentane,Toluene,298.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.07066509370548633,0.07042379289313944,0.03809960383046505,0.0928495465217008,0.09383666912668516,0.04073831473566866,0.03809960383046505,0.127715981872911,19,Pentane,Toluene,323.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.06448519830435502,0.06427803668635425,0.03477000781558658,0.08476182437082691,0.08561411611167218,0.03717894993457605,0.03477000781558658,0.11347160384473631,19,Pentane,Toluene,348.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.05908009278897533,0.05889983773146186,0.03185732715704171,0.07768013164843496,0.0784269880143954,0.03406470713381159,0.03185732715704171,0.10154595256150312,19,Pentane,Toluene,373.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.054324533855621325,0.05416587774361265,0.029294198032905065,0.07144559182589258,0.07210515523560695,0.031323960396568234,0.029294198032905065,0.09145466101637302,19,Pentane,Toluene,398.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.06063442914797641,0.05981872827959927,0.03253851047047251,0.07813117410220824,0.08140770198651869,0.034797614973613444,0.03253851047047251,0.113293660486953,19,Pentane,Ethylbenzene,298.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.055108037204181205,0.054386164490036,0.029576737571104468,0.07105540752935391,0.07396098480874433,0.03163061776225827,0.029576737571104468,0.09965510846986363,19,Pentane,Ethylbenzene,323.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.05030617274459768,0.04966190661037881,0.027002494742118695,0.06489862843467106,0.06749584979833194,0.02887756514970279,0.027002494742118695,0.08838636339519697,19,Pentane,Ethylbenzene,348.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.046102303912377476,0.045514500818198134,0.02474392440968151,0.059501634656042454,0.06183409819953831,0.026462412576103992,0.02474392440968151,0.07895745439728045,19,Pentane,Ethylbenzene,373.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.04239780069840303,0.04186587821844949,0.022756569718498498,0.054742046916633924,0.056854242924092066,0.024337110863620854,0.022756569718498498,0.07098166802585588,19,Pentane,Ethylbenzene,398.15,Alkane,Aromatic,Alkane + Aromatic,False,,
0.09449334286246008,0.09943332652146426,0.0511246707941483,0.13253840389949895,0.1262867217292842,0.05524761946940107,0.0511246707941483,0.738152888327431,19,Pentane,Methanol,298.15,Alkane,Alcohol,Alcohol + Alkane,True,0.08555659,0.98382205
0.07940153756317585,0.0852982434352304,0.04260777649819864,0.11415944363677889,0.1063318604944083,0.046473279630346746,0.04260777649819864,0.6907696603319843,19,Pentane,Methanol,323.15,Alkane,Alcohol,Alcohol + Alkane,True,0.11233521,0.95294269
0.06472351817523461,0.07040399080788655,0.033829593515285146,0.09532600271973221,0.0860696751374227,0.037538268430497304,0.03382848612836135,0.641065749493928,19,Pentane,Methanol,348.15,Alkane,Alcohol,Alcohol + Alkane,True,0.15601721,0.88475286
0.05177428483601104,0.055489423348172605,0.025835143675341846,0.07735160314580782,0.06715200452583038,0.029145123581922245,0.025477765405822018,0.5902631173872573,19,Pentane,Methanol,373.15,Alkane,Alcohol,Alcohol + Alkane,True,0.23909113,0.74556709
0.04130545166704771,0.04240075452731602,0.01933821412644237,0.06182659635430071,0.05192021505869765,0.02212408899590189,0.0184251607548294,0.5399598875221147,19,Pentane,Methanol,398.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.04839817662661452,0.051993513774212095,0.02568595444232726,0.06721985715656183,0.06664426672911268,0.02804916563035551,0.02568595444232726,0.5630409249464923,19,Pentane,Ethanol,298.15,Alkane,Alcohol,Alcohol + Alkane,True,0.45,0.8
0.0367868531378787,0.04034108575651168,0.018813086920959354,0.05246199277111345,0.05033415334519116,0.020919121266956296,0.01866318744721477,0.5198041149872094,19,Pentane,Ethanol,323.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.02675477045887369,0.028405141381531523,0.01247841885631804,0.038212274956391255,0.03543365524063379,0.014127760291682796,0.011669362155368446,0.4753917806212367,19,Pentane,Ethanol,348.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.019376143944025658,0.021179883357259975,0.00785392457010265,0.026056635419563788,0.025569524477173994,0.008701466359641724,0.005304603916823286,0.4311518860659764,19,Pentane,Ethanol,373.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.01510390442023975,0.01700685407295498,0.005573246300873916,0.017980556120515488,0.02383970335963822,0.006180530569742459,0.00027020560586929406,0.3890695002428629,19,Pentane,Ethanol,398.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.028628907372990425,0.031606985494721275,0.014603595996517001,0.0397825132614365,0.040318774144948506,0.016198864702192263,0.014472647016500691,0.47728635387027074,19,Pentane,Propanol,298.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.01949693293030329,0.021022894039648358,0.008915324434980502,0.026982619189833277,0.026640083556203776,0.010018021745846395,0.008026899087727439,0.4387239629820191,19,Pentane,Propanol,323.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.01348874657666309,0.01491055040686398,0.005194129798735741,0.016531530141955523,0.0189244116029482,0.0056709603994654426,0.0017249734584102107,0.39914366298932225,19,Pentane,Propanol,348.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.012329903827756387,0.013055049494347212,0.005095594486132497,0.01351471998180716,0.023289775310424938,0.006680087303574042,-0.0038555731148524437,0.3599038319493013,19,Pentane,Propanol,373.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.016327452685109302,0.014273524558901992,0.00806158185794286,0.017722929338643174,0.03160504245369911,0.009885230483445312,-0.008060962098810067,0.3224524381937306,19,Pentane,Propanol,398.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.027596268005976997,0.03044468402006254,0.014023592277046873,0.03864553480699844,0.03852636300032042,0.015585568457921757,0.013874246987855615,0.4633306426683578,19,Pentane,2-Propanol,298.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.01885838567472881,0.020135687410807703,0.00855258935035755,0.02618374510432606,0.025518917106381836,0.00960121731484929,0.007578520677311159,0.42498450876908295,19,Pentane,2-Propanol,323.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.013279889920404088,0.014512640657781491,0.005066021716844879,0.01617750816402393,0.018737872947817036,0.0055609809695537525,0.0013788975780094572,0.38579021722718804,19,Pentane,2-Propanol,348.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.01254294403178656,0.013176150211715242,0.005250514964603027,0.013764727522716234,0.023893768258602236,0.006884716551945617,-0.00414213841470347,0.34699941370991544,19,Pentane,2-Propanol,373.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.016789991955066207,0.014638004379079668,0.008298235606226377,0.0181777512405599,0.032347548571079694,0.010117288826755845,-0.008298235606226377,0.310029420835249,19,Pentane,2-Propanol,398.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.02133874526293098,0.023850848911143845,0.010602803642662464,0.029099598830202758,0.030796075532753174,0.011815299013450492,0.010386853638069054,0.4163288684706414,19,Pentane,1-Butanol,298.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.0137224163460413,0.01510211694849004,0.0058821082857901195,0.018042425425084385,0.01913998104584416,0.006509568033007299,0.004511488366652275,0.3805918568431689,19,Pentane,1-Butanol,323.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.01012210002337861,0.011253661369985221,0.003874558023222673,0.01125275574345763,0.01639665147787832,0.004734660534054719,-0.0012052711357422184,0.34437238744832555,19,Pentane,1-Butanol,348.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.012856769351007357,0.011407524198057828,0.006224693368214644,0.014205517204127311,0.0247761660395254,0.007988907497626062,-0.0061890174462300605,0.30910441119439935,19,Pentane,1-Butanol,373.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.019479370867867073,0.014258945220767991,0.009816200402495444,0.020250228118017924,0.033574570936162604,0.01127597427130416,-0.009816200402495444,0.27561560368879806,19,Pentane,1-Butanol,398.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.018771736168445286,0.021148142148167542,0.009132517425460293,0.025163907581948454,0.027632325587446667,0.01021195450597428,0.008851232907201275,0.33106099408887035,19,Pentane,1-Hexanol,298.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.012518551408242082,0.014044058531216643,0.005305538605534778,0.016037168539831732,0.017956647869550944,0.00582676448257145,0.003812930176251005,0.29989432044818276,19,Pentane,1-Hexanol,323.15,Alkane,Alcohol,Alcohol + Alkane,False,,
0.009582871250451364,0.010898987202580873,0.003703160419307305,0.010693792484041528,0.015804373150323847,0.0045109514293746695,-0.0009851266997052256,0.26827990081426945,19,Pentane,1-Hexanol,348.15,Alkane,Alcohol,Alcohol + Alkane,False,,
